Well Log Id,Well Comp Dt,Year,Well Depth Qt,Well Diameter Qt,Well Depth,elevation,elevation (ft),St Plane Xcoord Nr,St Plane Ycoord Nr,latitude,longitude
1506611,2/25/2016,2016,103,6,106.97376,64,209.97376,1144167,847987,47.64116978,-122.5130156
61024,5/22/1981,1981,61,8,24.30184,26,85.30184,1134639,836381,47.60869314,-122.5504247
69096,10/13/1990,1990,83,6,87.60368,52,170.60368,1136645,865365,47.68825948,-122.5453423
68862,7/15/1977,1977,62,8,20.021,25,82.021,1135237,860170,47.67392389,-122.5505081
68860,2/22/1985,1985,203,8,121.80316,99,324.80316,1143160,859894,47.67372768,-122.5183344
72302,7/5/1996,1996,298,6,-114.27296,56,183.72704,1132821,870755,47.70275623,-122.5614327
1803382,2/2/2018,2018,1.3,6,182.42704,56,183.72704,1132821,870755,47.70275623,-122.5614327
72325,8/28/1993,1993,313,6,-148.958,50,164.042,1135400,868021,47.69544884,-122.5506751
72327,9/22/1993,1993,136,6,-90.06824,14,45.93176,1133003,874709,47.71360386,-122.5611134
72344,4/1/1994,1994,306,6,74.57744,116,380.57744,1131106,843067,47.62676207,-122.5654506
72307,2/4/1994,1994,151,6,-36.1706,35,114.8294,1132289,847008,47.63764627,-122.5610728
341823,2/4/1999,1999,1080,6,-843.77952,72,236.22048,1137355,838957,47.61594519,-122.539689
338747,1/28/2000,2000,35,,73.26772,33,108.26772,1147937,842668,47.62685673,-122.4971831
72490,4/7/1994,1994,75,6,72.6378,45,147.6378,1129845,856325,47.66300155,-122.5719741
343192,8/8/1994,1994,100,6,87.00788,57,187.00788,1145474,847948,47.64115422,-122.5077121
72545,9/15/1994,1994,59,6,114.88452,53,173.88452,1143316,867805,47.6954166,-122.518523
72546,9/19/1994,1994,66,6,137.41208,62,203.41208,1144663,869101,47.69906228,-122.51319
72559,9/22/1994,1994,217,6,-20.1496,60,196.8504,1134118,869384,47.69909224,-122.5560226
72560,8/31/1994,1994,237,6,-102.48556,41,134.51444,1128525,856349,47.66297216,-122.577331
589955,11/29/1993,1993,104.5,6,-32.32152,22,72.17848,1137467,842932,47.62684582,-122.5396517
72591,3/16/1994,1994,300,6,-109.71128,58,190.28872,1132776,868093,47.69545867,-122.5613329
72593,4/13/1994,1994,338,6,-49.28608,88,288.71392,1134274,873359,47.70999556,-122.5558101
72594,3/7/1994,1994,302,6,-111.71128,58,190.28872,1132776,868093,47.69545867,-122.5613329
72605,11/29/1994,1994,186,6,184.73492,113,370.73492,1141235,836178,47.60860377,-122.5236752
72608,10/19/1993,1993,144,6,16.76116,49,160.76116,1132718,865452,47.68821769,-122.5612881
72619,1/4/1994,1994,70,6,156.37796,69,226.37796,1133677,850959,47.64857229,-122.555863
72633,2/2/1995,1995,135,6,-23.45144,34,111.54856,1134374,875960,47.71712986,-122.5556793
72681,6/14/1994,1994,146,6,41.00788,57,187.00788,1136208,845611,47.6340977,-122.5450368
72684,7/11/1994,1994,86,6,101.00788,57,187.00788,1136208,845611,47.6340977,-122.5450368
72686,8/16/1994,1994,48,6,371.94752,128,419.94752,1129401,843098,47.62672444,-122.5723652
72710,10/31/1997,1997,98,6,6.98688,32,104.98688,1129763,852358,47.65212519,-122.571884
72712,12/31/1997,1997,100,6,67.32284,51,167.32284,1127262,857689,47.66655275,-122.5825976
72716,3/4/1998,1998,53,6,196.34384,76,249.34384,1135594,873308,47.70994998,-122.5504456
72717,12/3/1997,1997,108,6,-108,0,0,1124567,856413,47.66286072,-122.5933925
72721,5/7/1998,1998,285,6,-35.65616,76,249.34384,1135594,873308,47.70994998,-122.5504456
72844,3/14/1995,1995,605,6,-605,0,0,1132642,860232,47.67390841,-122.5610429
72849,5/24/1995,1995,72,6,-72,0,0,1124547,855094,47.65924495,-122.5933316
72857,7/21/1995,1995,306,6,-164.92388,43,141.07612,1128503,855027,47.65934801,-122.577279
72872,4/26/1995,1995,120,6,30.91864,46,150.91864,1127075,851104,47.64849492,-122.5826507
72878,10/2/1997,1997,238,6,-57.5538,55,180.4462,1139024,853461,47.6558084,-122.5344414
72883,7/16/1995,1995,58,6,165.09712,68,223.09712,1132382,852305,47.65216803,-122.5612571
72885,7/27/1995,1995,97,6,112.97376,64,209.97376,1132845,872083,47.70639689,-122.5614762
72893,9/20/1995,1995,133,6,21.19948,47,154.19948,1131132,854977,47.65940028,-122.5666104
72900,9/27/1994,1994,174,6,-0.11548,53,173.88452,1135694,875910,47.71708701,-122.5503143
72902,9/29/1994,1994,115,6,-69.06824,14,45.93176,1133003,874709,47.71360386,-122.5611134
72903,10/7/1994,1994,158,6,29.00788,57,187.00788,1134325,874659,47.71356141,-122.5557406
72914,12/5/1994,1994,77,6,50.95276,39,127.95276,1140680,867871,47.69541208,-122.5292289
72920,2/22/1995,1995,282,6,-206.54068,23,75.45932,1140404,856044,47.66298391,-122.529114
72923,1/23/1995,1995,430,6,-249.5538,55,180.4462,1137990,866634,47.69183226,-122.5400172
72931,1/3/1996,1996,46,6,88.51444,41,134.51444,1128480,853706,47.65572652,-122.5772311
72932,1/22/1996,1996,222,6,-41.5538,55,180.4462,1139024,853461,47.6558084,-122.5344414
72934,2/10/1996,1996,292,6,-131.23884,49,160.76116,1132718,865452,47.68821769,-122.5612881
72941,4/15/1996,1996,66,6,22.58268,27,88.58268,1133988,861517,47.67752585,-122.5557179
72942,4/17/1996,1996,123,6,-8.1706,35,114.8294,1125887,856392,47.66289907,-122.588036
72944,4/23/1996,1996,236,6,-55.5538,55,180.4462,1139024,853461,47.6558084,-122.5344414
72948,5/28/1996,1996,50,6,87.79528,42,137.79528,1129672,848392,47.64125086,-122.5718305
72966,4/6/1995,1995,66,6,150.53544,66,216.53544,1140620,865244,47.68820931,-122.5291981
72971,5/15/1995,1995,85,6,29.8294,35,114.8294,1133577,845660,47.63404452,-122.5557083
72973,5/10/1995,1995,78,6,99.16536,54,177.16536,1140642,866555,47.69180328,-122.5292457
72981,8/17/1995,1995,156,6,8.042,50,164.042,1129650,847067,47.63761844,-122.5717785
72988,10/13/1995,1995,115,6,68.72704,56,183.72704,1137526,845573,47.6340871,-122.5396895
72992,12/7/1995,1995,85,6,75.76116,49,160.76116,1143293,866485,47.6917979,-122.5184792
72997,3/22/1996,1996,151,6,-52.5748,30,98.4252,1131488,831138,47.5941005,-122.5626374
72999,4/18/1996,1996,49,6,36.30184,26,85.30184,1133939,860201,47.67391623,-122.5557775
347861,1/19/1995,1995,150,6,-22.04724,39,127.95276,1132260,845685,47.63401882,-122.5610502
73059,4/6/1995,1995,80,6,-11.10236,21,68.89764,1137013,875860,47.71704385,-122.5449533
630262,4/13/1995,1995,62,6,118.4462,55,180.4462,1137990,866634,47.69183226,-122.5400172
73063,5/24/1995,1995,240,6,-75.958,50,164.042,1135400,868021,47.69544884,-122.5506751
73074,10/25/1995,1995,93,6,169.4672,80,262.4672,1133336,836416,47.60869609,-122.5557084
73076,11/22/1995,1995,56,6,117.88452,53,173.88452,1143316,867805,47.6954166,-122.518523
73077,12/26/1995,1995,154,6,3.48032,48,157.48032,1136914,873255,47.70989868,-122.545081
73079,1/15/1996,1996,257,6,-257,0,0,1140776,870504,47.7026338,-122.5291142
73081,2/8/1996,1996,192,6,24.53544,66,216.53544,1135645,874608,47.71351583,-122.5503758
630264,5/24/1996,1996,67,6,74.07612,43,141.07612,1128503,855027,47.65934801,-122.577279
73089,5/31/1996,1996,62,6,226.71392,88,288.71392,1134274,873359,47.70999556,-122.5558101
70500,2/10/1983,1983,149,6,18.32284,51,167.32284,1138726,840224,47.6195142,-122.5342651
73337,8/13/1996,1996,120,6,145.74804,81,265.74804,1144591,828091,47.58667769,-122.509241
73339,8/29/1996,1996,287,6,-34.37532,77,252.62468,1135518,871990,47.70633302,-122.550615
73420,1/15/1997,1997,134,6,92.37796,69,226.37796,1137616,849549,47.64498882,-122.5397415
73425,3/17/1997,1997,110,6,142.62468,77,252.62468,1137585,848223,47.64135302,-122.5397282
73473,8/3/1998,1998,118,6,-49.10236,21,68.89764,1137013,875860,47.71704385,-122.5449533
66912,5/19/1981,1981,375,6,-115.81364,79,259.18636,1133445,840378,47.61956093,-122.5556852
73495,3/26/1997,1997,120,6,37.48032,48,157.48032,1132659,862815,47.68098757,-122.5612478
73499,4/28/1997,1997,32,6,56.58268,27,88.58268,1128921,833874,47.60141352,-122.5733278
73503,6/5/1997,1997,119,6,18.79528,42,137.79528,1129938,858965,47.6702424,-122.5718783
73655,9/16/1997,1997,120,6,80.13124,61,200.13124,1144208,849288,47.64473778,-122.512984
122205,2/25/1998,1998,366,6,-37.916,100,328.084,1141278,837490,47.6122021,-122.5236374
122209,4/8/1998,1998,44,6,38.021,25,82.021,1135237,860170,47.67392389,-122.5505081
73659,6/11/1998,1998,136,6,-63.82152,22,72.17848,1128889,832512,47.59767892,-122.5733124
415516,4/12/2001,2001,77,6,-73.71916,1,3.28084,1128861,831151,47.59394735,-122.5732809
314730,10/21/2001,2001,47,6,-47,0,0,1135411,832385,47.5977978,-122.5468762
247742,5/9/2000,2000,404,6,-282.60892,37,121.39108,1135744,877212,47.72065826,-122.5502487
73688,7/30/1997,1997,98,6,121.81628,67,219.81628,1137555,846897,47.63771729,-122.5397107
73692,8/25/1997,1997,136,6,37.88452,53,173.88452,1135694,875910,47.71708701,-122.5503143
73694,9/2/1997,1997,137,6,53.28872,58,190.28872,1132585,858915,47.67029546,-122.5611345
73697,9/16/1997,1997,190,6,-16.11548,53,173.88452,1135694,875910,47.71708701,-122.5503143
73698,9/24/1997,1997,55,16,33.58268,27,88.58268,1149260,827407,47.58512772,-122.4902589
73699,9/9/1997,1997,100,6,-11.41732,27,88.58268,1149260,827407,47.58512772,-122.4902589
73709,12/16/1997,1997,169,6,-90.25984,24,78.74016,1139454,870543,47.70264733,-122.5344848
73721,10/23/1998,1998,40,6,294.64568,102,334.64568,1132191,843044,47.62677683,-122.5610501
73725,4/22/1998,1998,80,6,28.26772,33,108.26772,1131959,865610,47.68859623,-122.5643851
73726,6/9/1998,1998,133,6,37.60368,52,170.60368,1142828,846703,47.63755746,-122.5183116
190257,9/15/1997,1997,536.4,6,-536.4,0,0,1140727,869187,47.6990215,-122.5291756
190259,9/24/1997,1997,130,6,73.41208,62,203.41208,1145428,846659,47.63761876,-122.5077656
190260,9/25/1997,1997,80.5,6,139.31628,67,219.81628,1138907,848170,47.64130137,-122.5343623
581928,11/5/1997,1997,462,6,-297.958,50,164.042,1129650,847067,47.63761844,-122.5717785
847151,2/5/2013,2013,196,6,-31.958,50,164.042,1129650,847067,47.63761844,-122.5717785
190262,11/12/1997,1997,241,6,34.59056,84,275.59056,1131160,845707,47.63400024,-122.565512
190264,12/1/1997,1997,136,6,24.76116,49,160.76116,1128332,847099,47.63761112,-122.5771256
190266,1/8/1998,1998,79,6,-6.82152,22,72.17848,1125869,855073,47.65928344,-122.5879674
248385,2/6/1999,1999,51,6,90.07612,43,141.07612,1141323,838801,47.61579783,-122.5235914
248353,2/26/1998,1998,93,6,67.76116,49,160.76116,1132718,865452,47.68821769,-122.5612881
248358,3/4/1998,1998,106,6,38.35696,44,144.35696,1128639,858987,47.67020905,-122.5771504
248230,3/11/1998,1998,194,6,-187.43832,2,6.56168,1136713,867983,47.69543815,-122.5453419
248375,3/18/1999,1999,78,6,105.72704,56,183.72704,1137526,845573,47.6340871,-122.5396895
248225,7/29/1998,1998,147,6,36.72704,56,183.72704,1132821,870755,47.70275623,-122.5614327
248231,4/24/1998,1998,209,6,-202.43832,2,6.56168,1136713,867983,47.69543815,-122.5453419
248319,5/11/1998,1998,303,6,15.24148,97,318.24148,1130239,833837,47.60140696,-122.5679839
248228,6/3/1998,1998,164,6,9.88452,53,173.88452,1134087,868058,47.69545654,-122.5560082
248388,7/8/1998,1998,130,6,89.81628,67,219.81628,1145102,836890,47.61082577,-122.5080787
620715,10/6/1998,1998,198,12,-145.50656,16,52.49344,1135480,835027,47.60504263,-122.5468744
248232,10/28/1998,1998,452,6,-373.25984,24,78.74016,1139454,870543,47.70264733,-122.5344848
248384,11/4/1998,1998,171,6,-13.51968,48,157.48032,1140001,838854,47.61584999,-122.5289546
620717,12/9/1998,1998,147,6,-32.1706,35,114.8294,1127169,853731,47.65570028,-122.5825508
248359,12/29/1998,1998,233,6,-62.39632,52,170.60368,1142525,837883,47.61336663,-122.5186247
248221,2/25/1998,1998,449,6,-449,0,0,1137064,877162,47.72061516,-122.5448833
248382,3/1/1999,1999,316,6,-20.7244,90,295.2756,1133479,841699,47.62318328,-122.555687
248390,3/11/1999,1999,280,6,-7.69028,83,272.30972,1142521,836921,47.61073015,-122.5185411
248235,3/19/1999,1999,250,6,-66.27296,56,183.72704,1142004,867831,47.6953957,-122.5238509
73882,5/13/1998,1998,132,6,-132,0,0,1131631,873456,47.71007206,-122.5665506
73891,1/5/1999,1999,203,6,-45.51968,48,157.48032,1136914,873255,47.70989868,-122.545081
73892,7/13/1998,1998,168,6,38.69292,63,206.69292,1136279,873932,47.71170862,-122.5477304
73897,8/20/1998,1998,60,6,71.2336,40,131.2336,1135279,861483,47.67752478,-122.5504762
73898,8/27/1998,1998,124,6,-22.29396,31,101.70604,1136964,874557,47.71346993,-122.5450151
73908,2/24/1999,1999,79,12,94.88452,53,173.88452,1143342,869124,47.69903277,-122.5185545
122720,4/16/1999,1999,114,6,30.35696,44,144.35696,1133605,846985,47.63767737,-122.5557348
73983,7/7/1998,1998,93,6,54.6378,45,147.6378,1134863,844314,47.63044785,-122.5503529
73985,8/11/1998,1998,125,6,9.51444,41,134.51444,1128480,853706,47.65572652,-122.5772311
73986,8/14/1998,1998,302,6,-265.91076,11,36.08924,1147907,841350,47.62324289,-122.4971695
73987,8/20/1998,1998,88,6,59.6378,45,147.6378,1134863,844314,47.63044785,-122.5503529
73989,10/13/1998,1998,202,6,37.50132,73,239.50132,1138679,838904,47.61589367,-122.5343176
576031,7/1/1999,1999,203,6,-65.20472,42,137.79528,1127207,856371,47.66293718,-122.5826795
339941,9/27/1999,1999,531,6,-399.7664,40,131.2336,1135366,866703,47.69183484,-122.550674
786483,2/27/2012,2012,531,6,-399.7664,40,131.2336,1135366,866703,47.69183484,-122.550674
74062,1/8/1999,1999,163,6,171.64568,102,334.64568,1132191,843044,47.62677683,-122.5610501
248357,6/22/1999,1999,311,6,-202.73228,33,108.26772,1131959,865610,47.68859623,-122.5643851
314737,11/29/2001,2001,154.5,6,2.98032,48,157.48032,1135307,864084,47.68465406,-122.550637
314739,12/7/2001,2001,165,6,-43.60892,37,121.39108,1129999,860283,47.67385838,-122.5717713
190439,6/9/1999,1999,238,6,-57.5538,55,180.4462,1139024,853461,47.6558084,-122.5344414
190441,6/16/1999,1999,218,6,31.34384,76,249.34384,1134947,848285,47.64133545,-122.5504309
304201,1/22/2001,2001,106,6,94.13124,61,200.13124,1136237,846936,47.63773062,-122.5450585
441329,3/6/2006,2006,153,6,-38.1706,35,114.8294,1127169,853731,47.65570028,-122.5825508
235599,9/17/1999,1999,137,6,89.37796,69,226.37796,1139266,863979,47.68464733,-122.5345605
235601,9/22/1999,1999,196,6,23.81628,67,219.81628,1145102,836890,47.61082577,-122.5080787
248386,1/4/2000,2000,327,6,-185.92388,43,141.07612,1141323,838801,47.61579783,-122.5235914
248354,1/17/2000,2000,259,6,-98.23884,49,160.76116,1132718,865452,47.68821769,-122.5612881
248222,1/18/1999,1999,95,6,92.00788,57,187.00788,1134325,874659,47.71356141,-122.5557406
248226,4/2/1998,1998,177,6,-19.51968,48,157.48032,1132798,869426,47.6991129,-122.561385
314738,11/2/2001,2001,184,6,-62.60892,37,121.39108,1129999,860283,47.67385838,-122.5717713
326001,12/10/2001,2001,102,6,-33.10236,21,68.89764,1140349,853406,47.65575123,-122.5290617
325904,1/23/2002,2002,217,6,-49.67716,51,167.32284,1132689,864134,47.68460404,-122.561266
331554,3/19/2002,2002,80.6,6,57.19528,42,137.79528,1129938,858965,47.6702424,-122.5718783
331539,3/12/2002,2002,128,6,95.09712,68,223.09712,1130209,832490,47.59771361,-122.5679623
247208,8/16/2000,2000,73,6,143.53544,66,216.53544,1132480,856277,47.66305925,-122.5612807
68864,11/4/1982,1982,149,8,103.62468,77,252.62468,1135150,857541,47.66671364,-122.5505837
68861,2/24/1986,1986,105,8,-22.979,25,82.021,1135237,860170,47.67392389,-122.5505081
68863,3/4/1986,1986,75,8,7.021,25,82.021,1135237,860170,47.67392389,-122.5505081
353036,1/27/2003,2003,93.5,6,70.542,50,164.042,1129650,847067,47.63761844,-122.5717785
353037,1/29/2003,2003,92.7,6,71.342,50,164.042,1129650,847067,47.63761844,-122.5717785
367914,8/8/2003,2003,90,6,103.56956,59,193.56956,1133629,848309,47.64130719,-122.5557775
248371,4/18/2000,2000,118,6,95.2546,65,213.2546,1142896,849337,47.64478016,-122.5183092
248227,4/8/2000,2000,292,6,-127.958,50,164.042,1135400,868021,47.69544884,-122.5506751
304542,9/26/2000,2000,119,6,-59.94488,18,59.05512,1145981,869077,47.69908859,-122.5078377
304527,11/20/2000,2000,160.7,6,108.32888,82,269.02888,1145080,835891,47.60808663,-122.5080648
304202,12/29/2000,2000,309,6,-167.92388,43,141.07612,1141323,838801,47.61579783,-122.5235914
304214,1/15/2001,2001,169,6,100.02888,82,269.02888,1132225,844365,47.63039916,-122.5610522
306975,3/12/2001,2001,200,6,-91.73228,33,108.26772,1136760,869303,47.69905854,-122.5452901
306958,3/5/2001,2001,427,6,-46.42256,116,380.57744,1131106,843067,47.62676207,-122.5654506
305083,4/13/2001,2001,203,6,-12.71128,58,190.28872,1132776,868093,47.69545867,-122.5613329
306959,4/19/2001,2001,193.5,6,26.31628,67,219.81628,1145102,836890,47.61082577,-122.5080787
248372,9/14/1999,1999,127,6,82.97376,64,209.97376,1144167,847987,47.64116978,-122.5130156
248389,10/1/1999,1999,289,6,-144.64304,44,144.35696,1143809,836902,47.61076831,-122.5133197
248379,10/7/1999,1999,136,6,116.62468,77,252.62468,1136153,842968,47.62685122,-122.5449819
248355,10/22/1999,1999,131,6,-19.45144,34,111.54856,1135337,865393,47.68824312,-122.5506534
248360,11/10/1998,1998,49,6,88.79528,42,137.79528,1129672,848392,47.64125086,-122.5718305
248364,11/16/1999,1999,63,6,114.16536,54,177.16536,1129817,855002,47.65937423,-122.5719467
248351,9/16/1999,1999,35,6,181.53544,66,216.53544,1140620,865244,47.68820931,-122.5291981
367460,1/10/2000,2000,261,6,129.41996,119,390.41996,1135028,852258,47.65222826,-122.5505213
367618,1/14/2000,2000,119.5,6,270.91996,119,390.41996,1135028,852258,47.65222826,-122.5505213
367461,2/19/2000,2000,64,6,86.91864,46,150.91864,1127075,851104,47.64849492,-122.5826507
403700,2/21/2005,2005,49.5,6,9.55512,18,59.05512,1133969,862796,47.68102921,-122.5559303
367465,3/20/2000,2000,84,6,63.6378,45,147.6378,1134863,844314,47.63044785,-122.5503529
333620,4/18/2000,2000,66,8,19.30184,26,85.30184,1134639,836381,47.60869314,-122.5504247
367467,4/25/2000,2000,96,6,113.97376,64,209.97376,1132845,872083,47.70639689,-122.5614762
367468,5/2/2000,2000,53.5,6,163.03544,66,216.53544,1135440,869343,47.69907421,-122.5506522
403701,6/26/2000,2000,257.5,6,-126.2664,40,131.2336,1135366,866703,47.69183484,-122.550674
367472,8/7/2000,2000,222,6,-57.958,50,164.042,1135400,868021,47.69544884,-122.5506751
367476,9/6/2000,2000,200,6,108.39896,94,308.39896,1133511,843020,47.62680548,-122.5556969
367479,9/13/2000,2000,180.5,6,121.33728,92,301.83728,1138630,837584,47.61227299,-122.5343782
367482,10/4/2000,2000,67.5,6,99.82284,51,167.32284,1132749,866768,47.69182599,-122.5613019
367483,10/12/2000,2000,31.25,6,4.83924,11,36.08924,1136723,832348,47.5977896,-122.5415569
367480,10/26/2000,2000,64.2,6,234.35644,91,298.55644,1136323,850911,47.64862929,-122.5451278
367478,11/9/2000,2000,127.5,6,197.30316,99,324.80316,1135001,850934,47.64859825,-122.5504912
248377,6/14/1999,1999,147,6,-45.29396,31,101.70604,1136181,844289,47.63047313,-122.5450073
304526,9/13/2000,2000,164,6,-13.08136,46,150.91864,1136086,840323,47.61959838,-122.5449755
304521,10/20/2000,2000,439,6,-245.43044,59,193.56956,1138968,850819,47.64856466,-122.5343921
304216,2/19/2001,2001,82,6,206.71392,88,288.71392,1134181,872037,47.70636642,-122.5560477
315296,8/14/2001,2001,135,6,-20.1706,35,114.8294,1127169,853731,47.65570028,-122.5825508
314753,10/15/2001,2001,339,6,-50.28608,88,288.71392,1134181,872037,47.70636642,-122.5560477
314741,10/24/2001,2001,51,6,90.07612,43,141.07612,1128503,855027,47.65934801,-122.577279
325253,1/2/2002,2002,130,6,96.37796,69,226.37796,1133677,850959,47.64857229,-122.555863
334741,6/10/2002,2002,254,6,-126.04724,39,127.95276,1141644,852030,47.65207181,-122.5236663
336418,6/21/2002,2002,73,6,77.91864,46,150.91864,1138030,867946,47.69543024,-122.5399926
345958,9/10/2002,2002,135,6,173.39896,94,308.39896,1133511,843020,47.62680548,-122.5556969
360850,4/9/2003,2003,173,6,43.53544,66,216.53544,1132480,856277,47.66305925,-122.5612807
366257,6/24/2003,2003,119,6,107.37796,69,226.37796,1133677,850959,47.64857229,-122.555863
368456,8/8/2003,2003,75,6,-75,0,0,1135411,832385,47.5977978,-122.5468762
372690,11/6/2003,2003,227,6,22.34384,76,249.34384,1134947,848285,47.64133545,-122.5504309
377868,3/8/2004,2004,664,6,-503.23884,49,160.76116,1128332,847099,47.63761112,-122.5771256
384088,4/22/2004,2004,767,6,-606.23884,49,160.76116,1128332,847099,47.63761112,-122.5771256
377866,3/17/2004,2004,168,6,51.81628,67,219.81628,1138907,848170,47.64130137,-122.5343623
379216,4/19/2004,2004,275,6,-65.02624,64,209.97376,1134056,866735,47.69182906,-122.555994
391531,10/22/2003,2003,201.7,6,-63.90472,42,137.79528,1129938,858965,47.6702424,-122.5718783
389938,3/19/2004,2004,200,6,-121.25984,24,78.74016,1139454,870543,47.70264733,-122.5344848
389936,6/22/2004,2004,314.5,6,-147.17716,51,167.32284,1132749,866768,47.69182599,-122.5613019
389935,6/28/2004,2004,257,6,-132.32808,38,124.67192,1142051,869147,47.69900512,-122.5237972
389942,8/11/2004,2004,180,6,-35.64304,44,144.35696,1128639,858987,47.67020905,-122.5771504
403709,11/12/2004,2004,302,6,-160.92388,43,141.07612,1141323,838801,47.61579783,-122.5235914
405601,3/8/2005,2005,220,6,-75.64304,44,144.35696,1128639,858987,47.67020905,-122.5771504
405602,3/17/2005,2005,100,6,103.41208,62,203.41208,1142860,848022,47.64117415,-122.5183187
1564874,5/5/2016,2016,104,6,99.41208,62,203.41208,1142860,848022,47.64117415,-122.5183187
530109,10/26/2005,2005,106.5,6,96.91208,62,203.41208,1142860,848022,47.64117415,-122.5183187
589981,7/10/2006,2006,75.3,6,315.11996,119,390.41996,1135028,852258,47.65222826,-122.5505213
589979,9/27/2006,2006,61.3,6,-25.21076,11,36.08924,1136723,832348,47.5977896,-122.5415569
537929,2/28/2007,2007,329.5,6,-129.36876,61,200.13124,1144208,849288,47.64473778,-122.512984
497595,6/23/2007,2007,243.8,6,28.50972,83,272.30972,1142521,836921,47.61073015,-122.5185411
497512,8/20/2007,2007,113,6,31.35696,44,144.35696,1143809,836902,47.61076831,-122.5133197
529080,5/29/2008,2008,156,,-28.04724,39,127.95276,1141644,852030,47.65207181,-122.5236663
589975,1/27/2009,2009,657,6,-506.08136,46,150.91864,1138030,867946,47.69543024,-122.5399926
581259,4/3/2009,2009,113,6,-21.13648,28,91.86352,1137498,844254,47.63047068,-122.5396647
589417,5/20/2009,2009,63.6,6,77.47612,43,141.07612,1128503,855027,47.65934801,-122.577279
381569,3/13/2004,2004,255,6,-123.7664,40,131.2336,1132952,873409,47.71003801,-122.5611825
381565,5/28/2004,2004,518,6,-360.51968,48,157.48032,1132659,862815,47.68098757,-122.5612478
395720,11/22/2004,2004,227,6,-99.04724,39,127.95276,1128573,857667,47.66658721,-122.5772771
395710,12/3/2004,2004,205,6,-77.04724,39,127.95276,1132260,845685,47.63401882,-122.5610502
403470,12/23/2004,2004,173,6,43.53544,66,216.53544,1132480,856277,47.66305925,-122.5612807
398008,1/7/2005,2005,298,6,-140.51968,48,157.48032,1132798,869426,47.6991129,-122.561385
405630,2/18/2005,2005,84,6,-84,0,0,1135411,832385,47.5977978,-122.5468762
419435,9/14/2005,2005,47,6,110.48032,48,157.48032,1132334,849657,47.64490842,-122.5611711
422513,10/6/2005,2005,143,6,-8.48556,41,134.51444,1128480,853706,47.65572652,-122.5772311
422509,10/26/2005,2005,116,6,31.6378,45,147.6378,1134863,844314,47.63044785,-122.5503529
429251,11/4/2005,2005,192,6,-24.67716,51,167.32284,1127262,857689,47.66655275,-122.5825976
429254,11/17/2005,2005,100,6,60.76116,49,160.76116,1132718,865452,47.68821769,-122.5612881
441468,4/17/2006,2006,144,6,62.69292,63,206.69292,1139051,854780,47.65942471,-122.5344699
446936,7/7/2006,2006,639,6,-455.27296,56,183.72704,1132821,870755,47.70275623,-122.5614327
463278,11/4/2006,2006,1015,6,-831.27296,56,183.72704,1132821,870755,47.70275623,-122.5614327
340900,12/27/2001,2001,114,6,95.97376,64,209.97376,1137646,850872,47.64861632,-122.5397586
330053,1/14/2002,2002,508,16,-347.23884,49,160.76116,1146428,837889,47.61365578,-122.5028081
367437,1/24/2001,2001,69.5,6,97.82284,51,167.32284,1132749,866768,47.69182599,-122.5613019
367439,4/24/2001,2001,75.5,6,75.41864,46,150.91864,1127075,851104,47.64849492,-122.5826507
403703,4/27/2001,2001,83,6,126.97376,64,209.97376,1134056,866735,47.69182906,-122.555994
367440,5/31/2001,2001,98.5,6,118.03544,66,216.53544,1132480,856277,47.66305925,-122.5612807
367441,6/6/2001,2001,68,6,99.32284,51,167.32284,1132749,866768,47.69182599,-122.5613019
367442,7/10/2003,2003,309.5,6,-66.71784,74,242.78216,1135478,870667,47.70270492,-122.5506378
367443,7/27/2003,2003,360.5,6,-35.69684,99,324.80316,1135001,850934,47.64859825,-122.5504912
367444,8/17/2001,2001,407.3,6,-82.49684,99,324.80316,1135001,850934,47.64859825,-122.5504912
367446,9/7/2001,2001,236,6,-39.1496,60,196.8504,1134118,869384,47.69909224,-122.5560226
367451,11/15/2001,2001,151.3,6,68.51628,67,219.81628,1133544,844340,47.630425,-122.5557026
367456,7/31/2003,2003,135,6,9.35696,44,144.35696,1133605,846985,47.63767737,-122.5557348
369449,12/20/2002,2002,80,6,-34.06824,14,45.93176,1145318,842713,47.6267978,-122.5078042
367485,2/14/2003,2003,103.5,6,221.30316,99,324.80316,1135001,850934,47.64859825,-122.5504912
367620,3/25/2003,2003,84.9,6,259.5882,105,344.4882,1143198,861209,47.67733377,-122.5183167
367622,5/9/2003,2003,202.3,6,47.04384,76,249.34384,1142516,835960,47.60809634,-122.5184617
389939,10/3/2003,2003,131.5,6,12.85696,44,144.35696,1128639,858987,47.67020905,-122.5771504
345329,9/18/2002,2002,51,6,73.67192,38,124.67192,1137879,861410,47.67750952,-122.5399192
415485,9/12/2005,2005,114,5,0.8294,35,114.8294,1132289,847008,47.63764627,-122.5610728
416967,3/23/2005,2005,540,6,-438.29396,31,101.70604,1139354,867909,47.69542258,-122.5346148
415494,5/24/2005,2005,219,6,-51.67716,51,167.32284,1127262,857689,47.66655275,-122.5825976
415500,2/2/2005,2005,202,6,47.34384,76,249.34384,1142516,835960,47.60809634,-122.5184617
415501,2/22/2005,2005,202,6,47.34384,76,249.34384,1142516,835960,47.60809634,-122.5184617
415475,6/13/2005,2005,324,6,-166.51968,48,157.48032,1140001,838854,47.61584999,-122.5289546
334078,4/29/2002,2002,161,6,26.00788,57,187.00788,1145474,847948,47.64115422,-122.5077121
