well_log_id,well_depth_qt,well_diameter_qt,well_comp_dt,well_type_cd,ST_PLANE_XCOORD_NR,ST_PLANE_YCOORD_NR,srcLat,srcLon
70572,139,8,3/17/1987,W,1066443,848798,47.63752965,-122.8282261
105114,159,6,1/20/1987,W,1077860,802340,47.51114296,-122.7765036
108905,70,6,9/23/1993,W,1081404,831154,47.59037802,-122.7655181
72301,199,6,6/5/1995,W,1124404,898703,47.77872812,-122.5986187
72302,298,6,7/5/1996,W,1132821,870755,47.70275623,-122.5614327
1803382,1.3,6,2/2/2018,W,1132821,870755,47.70275623,-122.5614327
72303,120,6,7/19/1996,W,1117401,858009,47.66670914,-122.6226335
72304,308,6,9/25/1996,W,1142850,936631,47.88397224,-122.527597
64310,298,6,6/28/1989,W,1108576,895181,47.76790608,-122.6625667
354927,298,6,7/25/1994,W,1089623,869388,47.69578479,-122.7366194
108907,116,6,12/22/1995,W,1112521,778579,47.44868605,-122.6337109
66730,209,6,6/21/1990,W,1136612,904899,47.79658517,-122.5496462
336274,291,6,5/26/1974,W,1102053,899329,47.77877823,-122.689545
71567,128,6,8/23/1974,W,1154789,891158,47.76020416,-122.4743286
63725,94,6,7/1/1982,W,1154739,889842,47.75659468,-122.4743979
72312,42,6,9/16/1994,W,1066379,809556,47.52999845,-122.8237973
108918,100,6,10/7/1994,W,1130220,800669,47.51051324,-122.5645427
108919,100,6,10/28/1994,W,1119491,796887,47.49937124,-122.607529
108920,114,6,10/26/1994,W,1099141,772397,47.43074023,-122.6870717
72313,457,6,11/3/1994,W,1125428,819199,47.56094692,-122.5859073
72314,237,6,11/22/1994,W,1045382,828737,47.58082838,-122.9111174
437569,200.4,12,9/23/1997,W,1098432,794959,47.49251441,-122.6924684
340512,295,6,2/6/1998,W,1066302,808240,47.5263862,-122.823952
340521,346,6,3/27/1995,W,1055114,833295,47.59412611,-122.8722621
72317,60,6,1/6/1995,W,1050680,824582,47.5698855,-122.889153
108921,187,6,2/24/1995,W,1105308,804084,47.51804053,-122.6656805
72318,99,6,12/16/1994,W,1055935,824625,47.57043765,-122.8678819
108923,110,6,4/20/1995,W,1106302,797274,47.49945359,-122.6609047
108924,129,6,4/4/1995,W,1129437,774233,47.43801006,-122.5649098
108925,114,6,2/9/1995,W,1121943,790264,47.48140061,-122.5969013
338041,255,6,5/2/1995,W,1093300,832259,47.59433246,-122.7174586
72319,119,6,3/20/1995,W,1088121,868110,47.69216617,-122.7425678
72321,93,6,4/5/1995,W,1063906,851498,47.64472192,-122.8388356
108926,183,6,10/5/1994,W,1130949,780797,47.45610708,-122.5594949
108927,135,6,9/15/1994,W,1099141,772397,47.43074023,-122.6870717
108928,86,6,8/26/1994,W,1107495,794579,47.49215782,-122.6557826
72323,261,6,8/5/1994,W,1066379,809556,47.52999845,-122.8237973
72324,142,6,7/28/1994,W,1083190,839057,47.61217357,-122.7592011
108930,321,8,12/10/1993,W,1117850,779781,47.45237323,-122.612312
507550,200,6,12/17/2007,W,1123702,872377,47.70654167,-122.5986244
1575055,267,0,4/20/1977,W,1086226,834321,47.59943402,-122.746352
72325,313,6,8/28/1993,W,1135400,868021,47.69544884,-122.5506751
340729,122,6,8/24/1993,W,1037596,827649,47.57719071,-122.9425103
72327,136,6,9/22/1993,W,1133003,874709,47.71360386,-122.5611134
108931,55,6,10/11/1995,W,1097821,772434,47.43074118,-122.6924067
108932,175,6,10/26/1995,W,1058030,834432,47.59748129,-122.8605883
340730,70,6,2/29/1996,W,1055981,823261,47.566704,-122.8675299
340731,250,6,2/1/1996,W,1066105,838208,47.60848549,-122.8283287
579401,61,6,5/3/1996,W,1063824,848854,47.63747073,-122.8388501
72331,375,6,9/17/1996,W,1036315,830459,47.58478113,-122.9480506
72332,225,6,9/17/1997,W,1061227,850192,47.64092529,-122.8495398
304495,184,6,6/16/2000,W,1129404,772912,47.43438747,-122.5649034
72338,213,6,6/1/1995,W,1045382,828737,47.58082838,-122.9111174
72339,271,6,2/27/1995,W,1070252,844735,47.62670407,-122.8123014
72340,73,6,3/7/1995,W,1070252,844735,47.62670407,-122.8123014
108944,353,6,4/6/1995,W,1116278,770594,47.42708105,-122.6176665
72341,90,6,6/13/1995,W,1063865,850175,47.64109359,-122.8388428
108945,80,6,10/8/1995,W,1092506,769887,47.42335449,-122.7135825
341541,190,6,11/24/1994,W,1080803,770239,47.42340922,-122.7608782
72342,182,6,2/24/1994,W,1143497,912705,47.81846098,-122.5224622
72343,310,6,3/30/1994,W,1108604,896482,47.7714729,-122.6625979
72344,306,6,4/1/1994,W,1131106,843067,47.62676206,-122.5654506
72345,67,6,4/9/1994,W,1142068,910137,47.81132401,-122.528007
72346,81,6,5/13/1994,W,1140522,902185,47.78942602,-122.5334615
72347,247,6,4/12/1994,W,1138752,934172,47.8769449,-122.5440293
72348,72,6,4/19/1994,W,1152271,895245,47.77122995,-122.4849793
72349,465,6,5/4/1994,W,1139874,924882,47.85157037,-122.5384818
72351,322,6,5/10/1994,W,1145295,928617,47.86218607,-122.516803
72352,193,6,6/2/1994,W,1121101,921229,47.84020693,-122.6145009
72353,70,6,12/13/1993,W,1153564,893877,47.7675705,-122.4795841
72354,276,6,12/7/1993,W,1122580,880294,47.7281532,-122.6040368
341811,448,6,12/22/1993,W,1119052,893568,47.76426586,-122.6198137
72356,98,6,1/3/1994,W,1153616,895216,47.77124313,-122.4795094
72306,78,6,1/12/1994,W,1143355,908780,47.80769634,-122.5226303
72357,117,6,1/14/1994,W,1121396,885598,47.74259992,-122.6094214
72358,145,6,1/28/1994,W,1136758,910280,47.81133968,-122.5496212
72359,261,6,1/26/1994,W,1108576,895181,47.76790608,-122.6625667
72307,151,6,2/4/1994,W,1132289,847008,47.63764626,-122.5610728
72360,102,6,5/20/1994,W,1123082,898755,47.77877408,-122.6039984
72361,160,6,2/9/1994,W,1143497,912705,47.81846098,-122.5224622
305058,1504,16,5/4/2001,W,1117007,800932,47.51027372,-122.6180131
341823,1080,6,2/4/1999,W,1137355,838957,47.61594519,-122.539689
109035,84,6,3/7/1994,W,1087745,779383,47.44900906,-122.7338931
109036,78,6,3/15/1994,W,1099184,773734,47.43440742,-122.6870478
109037,143,6,6/29/1994,W,1111194,778602,47.44865056,-122.6390744
72412,56,6,5/24/1994,W,1121294,881648,47.73176914,-122.6094065
72413,193,6,2/7/1994,W,1101559,878357,47.72127779,-122.6891864
109039,107,6,8/26/1994,W,1099553,789622,47.47797454,-122.6873374
72414,51,6,7/15/1994,W,1125294,815283,47.55020601,-122.5860304
109040,139,6,10/17/1994,W,1087492,778065,47.44537765,-122.7347643
109041,113,6,3/17/1994,W,1104634,784150,47.46336361,-122.6661919
72416,37,6,7/15/1994,W,1125294,815283,47.55020601,-122.5860304
342180,52,6,1/17/1994,W,1078939,833916,47.59775173,-122.7758254
109047,173,6,9/21/1994,W,1072524,800159,47.50474246,-122.7978277
109048,485,6,11/10/1994,W,1072524,800159,47.50474246,-122.7978277
109049,120,6,12/13/1994,W,1109261,803938,47.51793684,-122.6496738
342185,205,6,3/24/1994,W,1093233,830958,47.59076233,-122.7175818
342187,240,6,6/1/1995,W,1093233,830958,47.59076233,-122.7175818
109051,81,6,2/22/1994,W,1060646,835697,47.60116153,-122.8501439
109052,87,6,1/20/1994,W,1096287,765778,47.412384,-122.6978526
338747,35,,1/28/2000,W,1147937,842668,47.62685673,-122.4971831
72471,148,6,11/14/1995,W,1141173,944666,47.90586903,-122.5352724
72472,19,42,4/24/1996,W,1131826,878674,47.72438413,-122.566314
72475,189,6,11/8/1995,W,1122422,921225,47.8402929,-122.6091244
109159,63,6,10/17/1993,W,1115392,793038,47.4885221,-122.6236853
335629,99,6,4/19/2002,W,1121362,767849,47.41993071,-122.5968406
353024,67,6,7/30/2002,W,1118546,762583,47.40529347,-122.6076428
379506,84,6,12/6/2004,W,1124438,786251,47.47058458,-122.5863861
379505,75,6,4/8/2004,W,1144179,769936,47.42727646,-122.504921
384738,58,6,6/14/2004,W,1127074,784873,47.46699886,-122.5755857
72479,282,6,1/25/1995,W,1062585,851508,47.64464184,-122.8441928
109160,88,6,12/23/1994,W,1076604,803708,47.5147921,-122.7817436
109161,89,6,2/1/1995,W,1117494,767914,47.41982594,-122.6124659
72481,185,6,4/26/1994,W,1083190,839057,47.61217357,-122.7592011
72482,95,6,2/7/1994,W,1058277,807284,47.52311404,-122.8563015
72484,139,6,2/2/1994,W,1104486,890124,47.75374152,-122.6786212
72485,194,6,2/17/1994,W,1110234,909598,47.80753242,-122.6574313
72486,165,6,2/23/1994,W,1066797,821369,47.56240132,-122.8235145
72487,217,6,3/22/1994,W,1101598,879679,47.72490306,-122.6891771
72488,52,6,3/28/1994,W,1117015,918643,47.83282016,-122.6308455
72489,146,6,4/1/1994,W,1140634,906181,47.80038321,-122.5334251
72490,75,6,4/7/1994,W,1129845,856325,47.66300155,-122.5719741
72491,179,6,4/12/1994,W,1121098,873753,47.7101217,-122.6093449
72492,71,6,4/15/1994,W,1111657,866122,47.68851379,-122.6468297
109162,94,6,4/22/1994,W,1117369,765266,47.41255993,-122.6126842
343087,77,6,4/20/1994,W,1087492,778065,47.44537765,-122.7347643
72493,97,6,9/1/1994,W,1102479,867672,47.69207031,-122.6842489
109164,94,6,6/21/1995,W,1112882,797081,47.49941577,-122.6342755
109165,94,6,6/25/1995,W,1112882,797081,47.49941577,-122.6342755
109166,180,8,7/7/1995,W,1068439,833059,47.59456537,-122.8182585
109167,56,6,5/13/1995,W,1108738,791876,47.48484361,-122.6504589
72494,98,6,8/6/1998,W,1065264,852814,47.64843797,-122.8334875
72495,58,6,6/1/1995,W,1058339,808592,47.5267032,-122.8562088
109168,94,6,5/18/1995,W,1126496,765047,47.41262402,-122.5758125
109169,145,6,5/16/1995,W,1102552,801445,47.5106009,-122.6765342
72496,51,6,5/22/1995,W,1129375,819102,47.56096611,-122.5699174
109170,153,6,5/30/1995,W,1110693,762804,47.40531959,-122.639367
72497,52,6,6/6/1995,W,1058376,827118,47.57746904,-122.8583006
109171,100,6,6/8/1995,W,1134130,797914,47.50324277,-122.5484383
109172,279,6,7/7/1995,W,1116330,771914,47.4307023,-122.6175996
109174,94,6,4/1/1994,W,1091976,796465,47.49614649,-122.7187422
109175,217,6,5/5/1994,W,1106156,793311,47.4885826,-122.6610559
109176,92,6,3/3/1995,W,1093602,763211,47.40514378,-122.708402
109177,71,6,1/27/1995,W,1126774,774298,47.4379966,-122.5756732
109178,133,6,3/15/1994,W,1099222,775059,47.43804134,-122.6870428
109179,81,6,4/12/1995,W,1129470,775552,47.44162716,-122.564916
109180,71,6,5/17/1994,W,1124486,787576,47.47421916,-122.5863338
109182,179,6,1/20/1995,W,1130949,780797,47.45610708,-122.5594949
109183,31,6,8/3/1994,W,1140667,795049,47.49585365,-122.5217042
109184,110,6,6/22/1994,W,1093757,768477,47.41958666,-122.7083716
109185,109,6,6/21/1994,W,1114205,797045,47.49941512,-122.6289217
109187,95,6,5/25/1994,W,1136609,791204,47.48503027,-122.5377115
109188,85,6,6/24/1994,W,1095253,773879,47.43450492,-122.7029406
109189,105,6,6/13/1994,W,1108403,772102,47.43062974,-122.649634
109190,167,6,3/7/1994,W,1110938,769384,47.42337011,-122.6390985
109191,102,6,7/19/1994,W,1101575,765663,47.41247078,-122.6764913
109192,158,6,7/28/1994,W,1099319,779029,47.44892806,-122.6870957
109193,149,6,9/29/1994,W,1099222,775059,47.43804134,-122.6870428
579993,117.7,6,11/28/1994,W,1105425,764220,47.40880647,-122.6607886
109196,90,6,7/27/1995,W,1135358,793893,47.4923107,-122.5430507
109197,360,6,8/4/1995,W,1135947,770114,47.42718595,-122.5381842
109198,81,6,7/20/1995,W,1097767,771085,47.42704026,-122.6924733
109199,117,6,7/19/1995,W,1126194,799429,47.50682515,-122.5806943
72498,151,6,7/31/1995,W,1132174,822993,47.57182962,-122.5589969
109200,42,6,8/7/1995,W,1143362,796273,47.49939684,-122.5109327
109201,80,6,7/18/1995,W,1096802,784395,47.46344111,-122.6978683
72500,97,6,8/11/1995,W,1129429,886675,47.74613523,-122.5769039
72501,241,6,4/22/1995,W,1044227,832844,47.59198461,-122.9163043
574403,219,6,8/14/1995,W,1041526,830267,47.58469643,-122.9269231
344222,661,,7/31/1997,W,1032508,823778,47.56615072,-122.962623
72504,661,6,9/4/1995,W,1032508,823778,47.56615072,-122.962623
109202,115,6,9/4/1995,W,1081658,835141,47.60132288,-122.7649532
72505,105,6,9/12/1995,W,1117836,855315,47.65935919,-122.620575
109203,85,6,9/13/1995,W,1121943,790264,47.48140061,-122.5969013
109204,99,8,7/14/1993,W,1063097,833231,47.59460432,-122.839918
109205,324,6,9/15/1995,W,1058030,834432,47.59748129,-122.8605883
72506,151,6,7/24/1995,W,1109832,854271,47.65590418,-122.6529228
579914,50,6,9/22/1995,W,1117369,765266,47.41255993,-122.6126842
109207,59,6,7/1/1994,W,1128139,775586,47.4416247,-122.5702962
109208,48,6,9/9/1994,W,1107022,770791,47.42693373,-122.6550666
343092,134,6,11/7/1994,W,1104735,788084,47.47415186,-122.6662204
343093,87,6,11/12/1995,W,1082157,771547,47.42709985,-122.755562
109211,118,6,7/14/1994,W,1104896,794693,47.49227504,-122.6663035
72507,68,6,7/5/1994,W,1129134,812552,47.54299939,-122.570197
109212,43,6,6/13/1994,W,1126045,794161,47.49237783,-122.5807347
72508,57,6,3/22/1994,W,1130694,819072,47.56097865,-122.5645742
109213,116,6,3/18/1994,W,1112521,778579,47.44868605,-122.6337109
109214,150,6,11/24/1993,W,1143425,800229,47.51024257,-122.5110859
109215,78,6,3/20/1995,W,1116175,767954,47.4198386,-122.6177961
72509,96,6,2/17/1995,W,1057052,827256,47.57773854,-122.8636787
109216,118,6,12/9/1993,W,1106853,766764,47.41588529,-122.6553046
109217,138,6,9/23/1994,W,1103465,789475,47.477868,-122.6715083
109218,102,6,3/31/1995,W,1142001,795005,47.49582667,-122.5163054
109219,35,6,11/9/1994,W,1144782,802834,47.51747621,-122.5058651
109220,102,6,9/20/1994,W,1131510,798024,47.50335723,-122.5590456
72511,46,6,6/10/1994,W,1109088,867509,47.6921222,-122.657409
109229,49,6,7/25/1994,W,1126973,782220,47.4597211,-122.5757116
109230,25,10,7/27/1994,W,1086495,780734,47.4526141,-122.7390979
72512,292,6,10/16/1994,W,1042780,828852,47.580925,-122.9216686
109231,150,6,10/27/1994,W,1127623,781547,47.45792362,-122.5730136
109232,85,6,11/15/1994,W,1105992,785399,47.46688845,-122.6608425
72513,134,6,10/12/1993,W,1128836,914510,47.8223612,-122.582299
72523,177,6,10/7/1993,W,1124404,898703,47.77872812,-122.5986187
72514,117,6,11/1/1993,W,1151315,908302,47.80694152,-122.4902045
108854,64,6,2/18/1997,W,1107022,770791,47.42693373,-122.6550666
72520,63,,7/30/1998,W,1129225,815171,47.55018297,-122.5701069
190288,105,6,11/25/1993,W,1035760,770215,47.41966217,-122.9427401
72521,148,6,10/8/1993,W,1106544,870222,47.69936486,-122.6680362
72522,144,6,10/30/1993,W,1146599,918284,47.83396493,-122.5104211
72524,196,6,10/1/1993,W,1116478,859358,47.67033747,-122.6265252
72525,86,6,4/8/1994,W,1152148,891259,47.76029925,-122.4850714
72526,109,6,11/11/1993,W,1151276,909041,47.80896374,-122.490439
72527,172,6,4/6/1994,W,1107864,870188,47.69937102,-122.6626746
72528,132,6,12/15/1993,W,1094323,861225,47.6737815,-122.7166129
72529,96,6,12/6/1993,W,1107864,870188,47.69937102,-122.6626746
72530,214,6,1/13/1994,W,1144824,912664,47.81844177,-122.5170594
72531,244,6,1/27/1994,W,1046665,827380,47.57721758,-122.9057542
72532,201,6,5/18/1994,W,1099368,857211,47.66316956,-122.6956922
72533,302,6,1/29/1994,W,1126484,877574,47.72098444,-122.5878893
72534,97,6,2/8/1994,W,1134181,913012,47.81864138,-122.5603938
72535,126,6,4/4/1994,W,1108594,856959,47.66317695,-122.658242
72536,462,16,3/3/1994,W,1126088,910651,47.81158829,-122.5930623
436680,103,6,3/28/2006,W,1124663,792836,47.4886467,-122.5861808
72540,241,6,7/28/1994,W,1112707,902956,47.78951862,-122.6466377
343192,100,6,8/8/1994,W,1145474,847948,47.64115422,-122.5077121
72545,59,6,9/15/1994,W,1143316,867805,47.6954166,-122.518523
72546,66,6,9/19/1994,W,1144663,869101,47.69906228,-122.51319
72551,149,6,11/14/1994,W,1139341,907550,47.80404286,-122.5388274
72552,120,6,12/7/1994,W,1139820,923537,47.84788129,-122.5385601
72553,86,6,5/23/1994,W,1125607,894790,47.76809398,-122.5933062
72554,296,6,4/25/1994,W,1138848,890209,47.75649228,-122.5390089
72555,12,6,5/6/1994,W,1106262,907052,47.80025773,-122.6733007
72556,235,6,6/6/1994,W,1115762,869980,47.69939019,-122.6305941
72557,539,6,8/1/1994,W,1114402,868690,47.69575464,-122.6359724
72558,28,48,7/15/1994,W,1117128,873844,47.71007896,-122.6254722
72559,217,6,9/22/1994,W,1134118,869384,47.69909224,-122.5560226
72560,237,6,8/31/1994,W,1128525,856349,47.66297216,-122.577331
72561,43,6,6/16/1994,W,1117025,919959,47.83642662,-122.6309495
72562,210,6,9/6/1993,W,1118791,885675,47.74261949,-122.6200121
72563,210,6,9/18/1994,W,1132118,893120,47.76398864,-122.5666657
109245,125,6,10/6/1998,W,1131537,801919,47.51403314,-122.5593478
589955,104.5,6,11/29/1993,W,1137467,842932,47.62684582,-122.5396517
589959,116.5,6,9/27/1993,W,1119807,875095,47.71370418,-122.6147322
72591,300,6,3/16/1994,W,1132776,868093,47.69545867,-122.5613329
72592,106,6,3/17/1994,W,1140668,907516,47.80404358,-122.5334268
72593,338,6,4/13/1994,W,1134274,873359,47.70999556,-122.5558101
72594,302,6,3/7/1994,W,1132776,868093,47.69545867,-122.5613329
109246,156,6,10/14/1994,W,1104701,786774,47.47055941,-122.6662124
72595,357,6,2/3/1995,W,1111231,896385,47.77140403,-122.6519098
72596,133,6,1/24/1995,W,1141173,944666,47.90586903,-122.5352724
72598,77,6,1/23/1995,W,1107099,890026,47.75367032,-122.6679934
72599,116,6,11/21/1994,W,1123062,897448,47.77519141,-122.6039379
72600,185,6,11/8/1994,W,1105125,867599,47.69207061,-122.6735023
72601,259,8,10/20/1994,W,1123702,872377,47.70654167,-122.5986244
72602,177,6,10/13/1994,W,1128175,892054,47.76078349,-122.5825755
72603,143,6,1/19/1995,W,1111820,870088,47.69939319,-122.6466064
109247,496,6,1/9/1995,W,1110420,756128,47.38700377,-122.6397377
72604,167,6,12/16/1994,W,1113222,872700,47.70665475,-122.6412036
72605,186,6,11/29/1994,W,1141235,836178,47.60860377,-122.5236752
72606,118,6,12/7/1994,W,1115915,877839,47.72093592,-122.630835
109248,137,6,11/14/1994,W,1117545,769237,47.42345534,-122.6124031
72607,192,6,6/26/1998,W,1118595,879074,47.72451784,-122.6200874
72608,144,6,10/19/1993,W,1132718,865452,47.68821769,-122.5612881
72609,139,6,11/9/1993,W,1083190,839057,47.61217357,-122.7592011
72610,417,6,11/15/1993,W,1087566,853504,47.6521019,-122.743134
72611,95,6,11/14/1993,W,1113038,916076,47.82549127,-122.6467441
72612,95,6,11/18/1993,W,1113038,916076,47.82549127,-122.6467441
72613,182,6,12/16/1993,W,1128431,899867,47.78221002,-122.5823736
72614,58,6,11/23/1993,W,1112948,912167,47.81477422,-122.6466774
72615,225,6,11/23/1993,W,1146599,918284,47.83396493,-122.5104211
72616,56,6,12/1/1993,W,1098339,863814,47.68118373,-122.7006134
72617,228,6,1/11/1994,W,1125521,889429,47.75339828,-122.5930774
72618,460,6,12/1/1993,W,1076817,845873,47.6303467,-122.7858258
72619,70,6,1/4/1994,W,1133677,850959,47.64857229,-122.555863
109249,118,6,1/6/1994,W,1107726,799886,47.50671817,-122.6554351
72620,106,6,1/10/1994,W,1130807,891883,47.76050491,-122.5718615
72621,76,6,1/13/1994,W,1108373,848999,47.64134879,-122.6582547
72622,286,6,1/21/1994,W,1060121,821800,47.56304014,-122.8505925
109250,345,6,1/23/1994,W,1078770,828642,47.58328699,-122.7758934
72623,189,6,6/24/1994,W,1144874,913964,47.82200732,-122.5169912
72624,199,6,6/30/1994,W,1131361,907772,47.80408133,-122.5713061
72625,275,6,8/2/1994,W,1112948,912167,47.81477422,-122.6466774
109251,85,6,8/31/1994,W,1103301,784208,47.46342208,-122.671585
72626,289,6,8/18/1994,W,1139770,922193,47.84419522,-122.5386222
72627,201,6,9/27/1994,W,1144511,916284,47.82833873,-122.5187097
72628,94,6,12/12/1994,W,1126554,813935,47.54660324,-122.5807863
72629,73,6,10/10/1994,W,1093233,830958,47.59076233,-122.7175818
72630,212,6,10/19/1994,W,1150885,893936,47.76754738,-122.4904786
72631,165,6,1/21/1995,W,1132105,931660,47.86958707,-122.5708315
72632,320,6,11/25/1994,W,1144197,936547,47.88383685,-122.5221015
109252,76,6,12/10/1994,W,1096305,767086,47.41596984,-122.6979271
72633,135,6,2/2/1995,W,1134374,875960,47.71712986,-122.5556793
72634,102,6,9/15/1994,W,1143705,919345,47.83666933,-122.5223087
72635,177,6,6/2/1994,W,1104942,907096,47.80027849,-122.6786736
72640,57,6,3/30/1995,W,1110463,868803,47.69577082,-122.651972
72641,104,6,5/28/1995,W,1116564,900216,47.7822977,-122.6306547
109253,376,6,3/21/1995,W,1059233,833094,47.59391371,-122.8555532
109254,61,6,3/27/1995,W,1113697,771982,47.4306944,-122.6282406
72642,58,6,2/9/1995,W,1093233,830958,47.59076233,-122.7175818
72643,114,6,5/23/1995,W,1117731,893591,47.76423145,-122.6251847
109255,75,6,11/15/1994,W,1102074,786893,47.47068728,-122.6768428
72644,134,6,12/30/1994,W,1132105,931660,47.86958707,-122.5708315
109256,184,6,1/8/1995,W,1111740,801120,47.5103993,-122.6393366
72645,64,6,1/11/1995,W,1124316,894810,47.76805476,-122.5985553
109257,125,6,1/16/1995,W,1089627,800549,47.50715629,-122.7287069
109258,190,6,1/31/1995,W,1130990,782120,47.45973568,-122.5594689
72646,336,6,12/12/1994,W,1139874,924882,47.85157037,-122.5384818
